#Forceandmomentcoefficients
#dragDir:(1.000000e+000.000000e+000.000000e+00)
#sideDir:(0.000000e+000.000000e+00-1.000000e+00)
#liftDir:(0.000000e+001.000000e+000.000000e+00)
#rollAxis:(1.000000e+000.000000e+000.000000e+00)
#pitchAxis:(0.000000e+000.000000e+00-1.000000e+00)
#yawAxis:(0.000000e+001.000000e+000.000000e+00)
#magUInf:1.477700e+00
#lRef:1.000000e+00
#Aref:1.000000e+00
#CofR:(0.000000e+000.000000e+000.000000e+00)
#
Time	Cd	Cd(f)	Cd(r)	Cl	Cl(f)	Cl(r)	CmPitch	CmRoll	CmYaw	Cs	Cs(f)	Cs(r)
0.102	9.634030e-05	4.817015e-05	4.817015e-05	-1.744719e-08	1.438867e-06	-1.456315e-06	1.447591e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.103	9.635654e-05	4.817827e-05	4.817827e-05	-1.698311e-08	1.439247e-06	-1.456230e-06	1.447739e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.104	9.637264e-05	4.818632e-05	4.818632e-05	-1.230720e-08	1.441170e-06	-1.453477e-06	1.447324e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.105	9.639218e-05	4.819609e-05	4.819609e-05	-2.493757e-09	1.445010e-06	-1.447504e-06	1.446257e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.106	9.641658e-05	4.820829e-05	4.820829e-05	1.102800e-08	1.450273e-06	-1.439245e-06	1.444759e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.107	9.644493e-05	4.822246e-05	4.822246e-05	2.723982e-08	1.456579e-06	-1.429340e-06	1.442960e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.108	9.647292e-05	4.823646e-05	4.823646e-05	4.472109e-08	1.463342e-06	-1.418621e-06	1.440982e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.109	9.649540e-05	4.824770e-05	4.824770e-05	6.077068e-08	1.469512e-06	-1.408742e-06	1.439127e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.11	9.650815e-05	4.825408e-05	4.825408e-05	7.460908e-08	1.474744e-06	-1.400135e-06	1.437440e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.111	9.650879e-05	4.825439e-05	4.825439e-05	8.276504e-08	1.477741e-06	-1.394976e-06	1.436359e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.112	9.649756e-05	4.824878e-05	4.824878e-05	8.476666e-08	1.478333e-06	-1.393566e-06	1.435949e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.113	9.647614e-05	4.823807e-05	4.823807e-05	7.863930e-08	1.475829e-06	-1.397190e-06	1.436509e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.114	9.644964e-05	4.822482e-05	4.822482e-05	6.559262e-08	1.470738e-06	-1.405145e-06	1.437942e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
